OrderID,ShipmentID,CustomerID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,OriginRegion,DestinationRegion,Distance_km,ShippingMode,CarrierType,ProductCategory,Priority,Weight_kg,Volume_m3,ShipmentStatus,ShippingCost_USD,Revenue_USD,Profit_USD,CustomerRating,InsuranceRequired,CustomsCleared
  ORD-103740 ,  SHP-503740 ,  CUST-1821 ,  2023-07-22 ,  2023-07-24 ,  2023-07-30 ,  North Americaa ,  North Americaa ,523.0,  Roaad ,  3rd Paarty Logistics ,  Perishaables ,  High ,104.88,0.74,  Delaayed ,88.01,126.05,38.04,2,  No ,  naan 
  ORD-103741 ,  SHP-503741 ,  CUST-1999 ,  2022-12-21 ,  2022-12-23 ,  2022-12-22 ,  North Americaa ,  North Americaa ,161.0,  Roaad ,  Internaal Fleet ,  Perishaables ,  High ,934.6,17.66,  Delivered ,840.17,1087.72,247.55,4,  No ,  naan 
  ORD-103742 ,  SHP-503742 ,  CUST-1870 ,  2023-07-10 ,  2023-07-12 ,  2023-07-10 ,  Europe ,  Europe ,1039.0,  Roaad ,  Internaal Fleet ,  Perishaables ,  High ,396.88,3.45,  Delivered ,323.13,456.93,133.8,4,  No ,  naan 
  ORD-103743 ,  SHP-503743 ,  CUST-1404 ,  2023-12-22 ,  2023-12-27 ,  2023-12-27 ,  Asiaa ,  Asiaa ,2421.0,  Roaad ,  Internaal Fleet ,  Furniture ,  High ,275.29,7.5,  Delivered ,323.6,432.29,108.69,5,  No ,  naan 
  ORD-103744 ,  SHP-503744 ,  CUST-1201 ,  2022-09-18 ,  2022-09-20 ,  2022-09-19 ,  North Americaa ,  North Americaa ,668.0,  Roaad ,  Internaal Fleet ,  Furniture ,  High ,437.56,5.74,  Delivered ,372.06,510.18,138.12,5,  No ,  naan 
  ORD-103745 ,  SHP-503745 ,  CUST-1037 ,  2023-12-08 ,  2023-12-18 ,  2023-12-18 ,  Asiaa ,  Asiaa ,5890.0,  Air ,  3rd Paarty Logistics ,  Clothing ,  Medium ,850.64,5.68,  Delivered ,776.67,1001.48,224.81,5,  Yes ,  naan 
  ORD-103746 ,  SHP-503746 ,  CUST-1941 ,  2023-08-15 ,  2023-10-10 ,  2023-10-09 ,  South Americaa ,  Oceaaniaa ,11074.0,  Seaa ,  Internaal Fleet ,  Perishaables ,  High ,990.03,4.24,  Delivered ,741.77,890.34,148.57,4,  Yes ,  Yes 
  ORD-103747 ,  SHP-503747 ,  CUST-1771 ,  2023-08-03 ,  2023-08-08 ,  2023-08-10 ,  Asiaa ,  Asiaa ,1753.0,  Roaad ,  3rd Paarty Logistics ,  Furniture ,  Low ,190.69,7.44,  Delaayed ,196.07,231.9,35.83,3,  Yes ,  naan 
  ORD-103748 ,  SHP-503748 ,  CUST-1187 ,  2023-10-11 ,  2023-10-16 ,  2023-10-14 ,  Oceaaniaa ,  Oceaaniaa ,1677.0,  Roaad ,  Internaal Fleet ,  Furniture ,  Low ,340.18,5.34,  Delivered ,248.64,336.83,88.19,5,  Yes ,  naan 
  ORD-103749 ,  SHP-503749 ,  CUST-1056 ,  2022-01-04 ,  2022-01-08 ,  2022-01-06 ,  Asiaa ,  Asiaa ,1408.0,  Raail ,  Internaal Fleet ,  Furniture ,  High ,78.78,1.49,  Delivered ,85.18,107.58,22.4,5,  No ,  naan 
  ORD-103750 ,  SHP-503750 ,  CUST-1940 ,  2022-12-07 ,  2022-12-14 ,  2022-12-14 ,  Asiaa ,  Europe ,3419.0,  Air ,  Internaal Fleet ,  Clothing ,  Medium ,987.22,7.5,  Delivered ,739.6,976.45,236.85,5,  Yes ,  Yes 
  ORD-103751 ,  SHP-503751 ,  CUST-1019 ,  2023-09-21 ,  2023-09-25 ,  2023-10-01 ,  Africaa ,  Africaa ,1398.0,  Raail ,  Internaal Fleet ,  Clothing ,  High ,308.88,1.12,  Delaayed ,229.87,315.8,85.93,2,  Yes ,  naan 
  ORD-103752 ,  SHP-503752 ,  CUST-1272 ,  2022-04-05 ,  2022-06-15 ,  2022-06-19 ,  Oceaaniaa ,  South Americaa ,14020.0,  Seaa ,  3rd Paarty Logistics ,  Perishaables ,  Criticaal ,126.24,0.45,  Delaayed ,142.53,197.54,55.01,3,  No ,  Yes 
  ORD-103753 ,  SHP-503753 ,  CUST-1118 ,  2023-12-22 ,  2024-01-06 ,  2024-01-06 ,  Europe ,  Africaa ,9699.0,  Air ,  Internaal Fleet ,  Maachinery ,  Medium ,4007.69,18.45,  Delivered ,2673.27,3483.0,809.73,4,  Yes ,  Yes 
  ORD-103754 ,  SHP-503754 ,  CUST-1582 ,  2022-01-16 ,  2022-01-23 ,  2022-01-23 ,  Asiaa ,  Asiaa ,2575.0,  Raail ,  3rd Paarty Logistics ,  Perishaables ,  Criticaal ,92.71,1.69,  Delivered ,109.04,135.68,26.64,4,  No ,  naan 
  ORD-103755 ,  SHP-503755 ,  CUST-1515 ,  2022-04-21 ,  2022-06-22 ,  2022-06-20 ,  North Americaa ,  Europe ,12227.0,  Seaa ,  Internaal Fleet ,  Furniture ,  High ,200.4,3.22,  Delivered ,219.75,303.86,84.11,4,  Yes ,  Yes 
  ORD-103756 ,  SHP-503756 ,  CUST-1220 ,  2022-11-22 ,  2022-11-25 ,  2022-11-24 ,  Africaa ,  Africaa ,1467.0,  Roaad ,  Internaal Fleet ,  Phaarmaaceuticaals ,  Criticaal ,492.65,2.1,  Delivered ,376.12,479.4,103.28,5,  Yes ,  naan 
  ORD-103757 ,  SHP-503757 ,  CUST-1525 ,  2022-08-10 ,  2022-09-22 ,  2022-09-28 ,  Asiaa ,  Oceaaniaa ,8158.0,  Seaa ,  3rd Paarty Logistics ,  Furniture ,  Medium ,341.87,6.29,  Delaayed ,258.29,369.62,111.33,2,  No ,  Yes 
  ORD-103758 ,  SHP-503758 ,  CUST-1514 ,  2022-09-28 ,  2022-10-04 ,  2022-10-02 ,  Africaa ,  Africaa ,2278.0,  Roaad ,  3rd Paarty Logistics ,  Electronics ,  Medium ,96.78,0.79,  Delivered ,90.44,126.38,35.94,4,  No ,  naan 
  ORD-103759 ,  SHP-503759 ,  CUST-1727 ,  2023-03-12 ,  2023-03-22 ,  2023-03-21 ,  Europe ,  Europe ,3879.0,  Raail ,  Internaal Fleet ,  Phaarmaaceuticaals ,  High ,915.47,8.28,  Delivered ,743.06,1021.02,277.96,5,  Yes ,  naan 
  ORD-103760 ,  SHP-503760 ,  CUST-1740 ,  2023-11-02 ,  2023-11-24 ,  2023-11-24 ,  Africaa ,  Oceaaniaa ,4385.0,  Seaa ,  Internaal Fleet ,  Phaarmaaceuticaals ,  High ,716.5,3.59,  Delivered ,529.53,647.28,117.75,5,  No ,  Yes 
  ORD-103761 ,  SHP-503761 ,  CUST-1335 ,  2022-04-04 ,  2022-04-07 ,  2022-04-06 ,  North Americaa ,  North Americaa ,1336.0,  Roaad ,  Internaal Fleet ,  Perishaables ,  High ,925.05,5.21,  Delivered ,695.04,874.94,179.9,5,  Yes ,  naan 
  ORD-103762 ,  SHP-503762 ,  CUST-1697 ,  2022-12-02 ,  2022-12-19 ,  2022-12-22 ,  Asiaa ,  North Americaa ,2925.0,  Seaa ,  3rd Paarty Logistics ,  Furniture ,  Low ,154.23,3.58,  Delaayed ,121.68,170.92,49.24,2,  Yes ,  Yes 
  ORD-103763 ,  SHP-503763 ,  CUST-1054 ,  2023-05-16 ,  2023-05-22 ,  2023-05-28 ,  North Americaa ,  North Americaa ,2175.0,  Roaad ,  Internaal Fleet ,  Furniture ,  Medium ,125.04,3.77,  Delaayed ,132.81,153.65,20.84,3,  No ,  naan 
  ORD-103764 ,  SHP-503764 ,  CUST-1499 ,  2022-06-13 ,  2022-06-27 ,  naan ,  South Americaa ,  North Americaa ,2228.0,  Seaa ,  Internaal Fleet ,  Maachinery ,  Medium ,2616.9,7.12,  Caancelled ,1386.29,1919.24,532.95,2,  No ,  Yes 
  ORD-103765 ,  SHP-503765 ,  CUST-1899 ,  2023-01-21 ,  2023-04-20 ,  2023-04-23 ,  Africaa ,  South Americaa ,17389.0,  Seaa ,  Internaal Fleet ,  Electronics ,  Low ,20.0,0.25,  Delaayed ,64.7,82.25,17.55,2,  Yes ,  Yes 
  ORD-103766 ,  SHP-503766 ,  CUST-1887 ,  2023-02-16 ,  2023-04-25 ,  2023-04-23 ,  Africaa ,  Oceaaniaa ,13448.0,  Seaa ,  3rd Paarty Logistics ,  Perishaables ,  High ,854.46,6.34,  Delivered ,690.24,959.3,269.06,5,  No ,  Yes 
  ORD-103767 ,  SHP-503767 ,  CUST-1765 ,  2023-01-03 ,  2023-03-20 ,  2023-03-20 ,  Africaa ,  Asiaa ,15156.0,  Seaa ,  3rd Paarty Logistics ,  Clothing ,  High ,962.79,8.21,  Delivered ,791.69,1041.64,249.95,5,  No ,  Yes 
  ORD-103768 ,  SHP-503768 ,  CUST-1535 ,  2022-10-23 ,  2022-10-25 ,  2022-10-25 ,  Oceaaniaa ,  Oceaaniaa ,746.0,  Raail ,  3rd Paarty Logistics ,  Perishaables ,  Criticaal ,447.72,6.06,  Delivered ,377.54,493.84,116.3,5,  Yes ,  naan 
  ORD-103769 ,  SHP-503769 ,  CUST-1161 ,  2022-11-15 ,  2022-12-28 ,  2022-12-29 ,  Europe ,  North Americaa ,8575.0,  Seaa ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  High ,992.25,3.64,  Delaayed ,725.74,987.35,261.61,3,  Yes ,  Yes 
  ORD-103770 ,  SHP-503770 ,  CUST-1669 ,  2022-09-12 ,  2022-10-29 ,  2022-10-28 ,  Oceaaniaa ,  Asiaa ,9336.0,  Seaa ,  Internaal Fleet ,  Perishaables ,  Criticaal ,819.39,9.17,  Delivered ,688.25,957.98,269.73,4,  No ,  Yes 
  ORD-103771 ,  SHP-503771 ,  CUST-1593 ,  2023-05-04 ,  2023-05-08 ,  2023-05-07 ,  North Americaa ,  North Americaa ,847.0,  Roaad ,  3rd Paarty Logistics ,  Maachinery ,  Low ,4862.11,12.84,  Delivered ,2572.13,3493.05,920.92,5,  Yes ,  naan 
  ORD-103772 ,  SHP-503772 ,  CUST-1914 ,  2023-07-04 ,  2023-08-21 ,  2023-08-21 ,  South Americaa ,  North Americaa ,9426.0,  Seaa ,  Internaal Fleet ,  Perishaables ,  High ,441.31,2.0,  Delivered ,349.65,449.38,99.73,4,  Yes ,  Yes 
  ORD-103773 ,  SHP-503773 ,  CUST-1158 ,  2023-02-24 ,  2023-03-01 ,  2023-02-28 ,  Europe ,  Europe ,1359.0,  Roaad ,  3rd Paarty Logistics ,  Maachinery ,  Medium ,4966.06,22.28,  Delivered ,2726.19,3397.52,671.33,5,  No ,  naan 
  ORD-103774 ,  SHP-503774 ,  CUST-1187 ,  2023-11-25 ,  2023-12-04 ,  2023-12-02 ,  Europe ,  Europe ,3425.0,  Raail ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  Criticaal ,121.92,0.46,  Delivered ,120.8,169.57,48.77,5,  No ,  naan 
  ORD-103775 ,  SHP-503775 ,  CUST-1059 ,  2022-07-06 ,  2022-07-10 ,  2022-07-08 ,  Asiaa ,  Asiaa ,518.0,  Roaad ,  Internaal Fleet ,  Maachinery ,  Medium ,2644.18,6.68,  Delivered ,1396.62,1824.31,427.69,5,  Yes ,  naan 
  ORD-103776 ,  SHP-503776 ,  CUST-1914 ,  2022-01-25 ,  2022-02-03 ,  2022-02-02 ,  South Americaa ,  South Americaa ,2716.0,  Raail ,  3rd Paarty Logistics ,  Furniture ,  Low ,284.43,13.07,  Delivered ,294.6,408.03,113.43,4,  Yes ,  naan 
  ORD-103777 ,  SHP-503777 ,  CUST-1816 ,  2022-05-22 ,  2022-05-26 ,  2022-05-26 ,  Africaa ,  Africaa ,903.0,  Roaad ,  3rd Paarty Logistics ,  Clothing ,  Medium ,496.81,2.16,  Delivered ,283.6,410.86,127.26,5,  No ,  naan 
  ORD-103778 ,  SHP-503778 ,  CUST-1318 ,  2023-03-04 ,  2023-04-14 ,  naan ,  Oceaaniaa ,  Europe ,8115.0,  Seaa ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  High ,35.77,0.23,  Caancelled ,57.93,77.81,19.88,2,  No ,  Yes 
  ORD-103779 ,  SHP-503779 ,  CUST-1877 ,  2022-05-04 ,  2022-05-08 ,  2022-05-08 ,  Africaa ,  Africaa ,1173.0,  Roaad ,  Internaal Fleet ,  Maachinery ,  Medium ,1200.02,4.1,  Delivered ,658.57,812.35,153.78,5,  Yes ,  naan 
  ORD-103780 ,  SHP-503780 ,  CUST-1210 ,  2022-01-25 ,  2022-01-30 ,  2022-01-30 ,  Asiaa ,  Asiaa ,1670.0,  Roaad ,  Internaal Fleet ,  Electronics ,  Medium ,95.78,0.85,  Delivered ,81.46,114.83,33.37,4,  No ,  naan 
  ORD-103781 ,  SHP-503781 ,  CUST-1405 ,  2023-04-22 ,  2023-04-24 ,  2023-04-24 ,  Oceaaniaa ,  Oceaaniaa ,774.0,  Roaad ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  High ,697.93,4.68,  Delivered ,529.58,652.5,122.92,5,  No ,  naan 
  ORD-103782 ,  SHP-503782 ,  CUST-1663 ,  2023-04-08 ,  2023-04-19 ,  2023-04-17 ,  Africaa ,  Africaa ,3329.0,  Raail ,  3rd Paarty Logistics ,  Electronics ,  Low ,56.75,0.54,  Delivered ,60.44,74.23,13.79,5,  Yes ,  naan 
  ORD-103783 ,  SHP-503783 ,  CUST-1108 ,  2023-11-18 ,  2023-11-23 ,  2023-11-23 ,  North Americaa ,  North Americaa ,1648.0,  Roaad ,  3rd Paarty Logistics ,  Clothing ,  Low ,762.01,2.88,  Delivered ,434.56,509.38,74.82,5,  No ,  naan 
  ORD-103784 ,  SHP-503784 ,  CUST-1075 ,  2023-03-07 ,  2023-03-14 ,  2023-03-12 ,  Africaa ,  Africaa ,1770.0,  Raail ,  Internaal Fleet ,  Maachinery ,  Medium ,3482.99,8.84,  Delivered ,1844.07,2164.14,320.07,4,  No ,  naan 
  ORD-103785 ,  SHP-503785 ,  CUST-1541 ,  2022-08-20 ,  2022-08-23 ,  2022-08-22 ,  Oceaaniaa ,  Oceaaniaa ,1555.0,  Roaad ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  Criticaal ,830.01,10.23,  Delivered ,702.77,989.99,287.22,4,  Yes ,  naan 
  ORD-103786 ,  SHP-503786 ,  CUST-1313 ,  2023-10-19 ,  2023-10-21 ,  2023-10-24 ,  North Americaa ,  North Americaa ,142.0,  Roaad ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  High ,512.4,1.86,  Delaayed ,359.98,438.89,78.91,3,  No ,  naan 
  ORD-103787 ,  SHP-503787 ,  CUST-1997 ,  2022-12-11 ,  2022-12-14 ,  2022-12-13 ,  Asiaa ,  Asiaa ,1326.0,  Roaad ,  Internaal Fleet ,  Clothing ,  High ,944.5,6.51,  Delivered ,724.43,856.72,132.29,5,  Yes ,  naan 
  ORD-103788 ,  SHP-503788 ,  CUST-1116 ,  2022-01-23 ,  2022-04-22 ,  2022-04-21 ,  Asiaa ,  North Americaa ,17300.0,  Seaa ,  3rd Paarty Logistics ,  Furniture ,  Low ,368.34,8.25,  Delivered ,318.6,400.09,81.49,5,  No ,  Yes 
  ORD-103789 ,  SHP-503789 ,  CUST-1926 ,  2022-05-02 ,  2022-05-07 ,  2022-05-07 ,  North Americaa ,  North Americaa ,860.0,  Raail ,  3rd Paarty Logistics ,  Electronics ,  Medium ,13.24,0.1,  Delivered ,14.46,19.72,5.26,4,  Yes ,  naan 
  ORD-103790 ,  SHP-503790 ,  CUST-1867 ,  2022-08-11 ,  2022-08-14 ,  2022-08-14 ,  Oceaaniaa ,  Oceaaniaa ,1706.0,  Roaad ,  Internaal Fleet ,  Phaarmaaceuticaals ,  High ,932.63,5.29,  Delivered ,708.29,886.7,178.41,5,  No ,  naan 
  ORD-103791 ,  SHP-503791 ,  CUST-1703 ,  2022-08-18 ,  2022-08-24 ,  2022-08-23 ,  Oceaaniaa ,  Oceaaniaa ,4110.0,  Air ,  Internaal Fleet ,  Perishaables ,  High ,28.12,0.11,  Delivered ,286.87,356.52,69.65,4,  No ,  naan 
  ORD-103792 ,  SHP-503792 ,  CUST-1018 ,  2022-01-17 ,  2022-02-22 ,  2022-02-28 ,  Africaa ,  Asiaa ,6641.0,  Seaa ,  3rd Paarty Logistics ,  Electronics ,  Low ,48.22,0.84,  Delaayed ,52.42,67.96,15.54,2,  Yes ,  Yes 
  ORD-103793 ,  SHP-503793 ,  CUST-1431 ,  2022-10-12 ,  2022-10-14 ,  2022-10-13 ,  Asiaa ,  Asiaa ,827.0,  Roaad ,  3rd Paarty Logistics ,  Maachinery ,  High ,1352.26,9.29,  Delivered ,1015.8,1174.63,158.83,5,  No ,  naan 
  ORD-103794 ,  SHP-503794 ,  CUST-1684 ,  2022-01-02 ,  2022-01-15 ,  2022-01-14 ,  Asiaa ,  Europe ,8176.0,  Air ,  3rd Paarty Logistics ,  Clothing ,  Medium ,689.42,5.52,  Delivered ,808.73,1049.18,240.45,5,  No ,  Yes 
  ORD-103795 ,  SHP-503795 ,  CUST-1739 ,  2022-09-24 ,  2022-10-08 ,  2022-10-07 ,  North Americaa ,  Oceaaniaa ,9379.0,  Air ,  Internaal Fleet ,  Electronics ,  Low ,13.64,0.1,  Delivered ,476.73,689.83,213.1,4,  No ,  Yes 
  ORD-103796 ,  SHP-503796 ,  CUST-1349 ,  2023-06-12 ,  2023-06-14 ,  2023-06-17 ,  Asiaa ,  Asiaa ,657.0,  Roaad ,  3rd Paarty Logistics ,  Perishaables ,  High ,956.97,11.31,  Delaayed ,781.81,1086.56,304.75,3,  Yes ,  naan 
  ORD-103797 ,  SHP-503797 ,  CUST-1182 ,  2023-06-17 ,  2023-07-31 ,  2023-07-31 ,  Africaa ,  Asiaa ,8788.0,  Seaa ,  3rd Paarty Logistics ,  Perishaables ,  Criticaal ,237.93,1.2,  Delivered ,204.55,239.56,35.01,4,  Yes ,  Yes 
  ORD-103798 ,  SHP-503798 ,  CUST-1112 ,  2022-09-08 ,  2022-09-12 ,  2022-09-11 ,  Asiaa ,  Asiaa ,724.0,  Roaad ,  3rd Paarty Logistics ,  Clothing ,  Low ,159.0,1.77,  Delivered ,108.1,145.55,37.45,4,  No ,  naan 
  ORD-103799 ,  SHP-503799 ,  CUST-1182 ,  2022-10-04 ,  2022-11-17 ,  2022-11-17 ,  North Americaa ,  North Americaa ,8282.0,  Seaa ,  3rd Paarty Logistics ,  Clothing ,  Medium ,343.21,1.19,  Delivered ,208.4,268.49,60.09,4,  No ,  naan 
  ORD-103800 ,  SHP-503800 ,  CUST-1480 ,  2022-01-06 ,  2022-03-29 ,  2022-03-29 ,  Africaa ,  Europe ,15914.0,  Seaa ,  Internaal Fleet ,  Electronics ,  Low ,96.28,0.72,  Delivered ,103.06,144.06,41.0,4,  Yes ,  Yes 
  ORD-103801 ,  SHP-503801 ,  CUST-1145 ,  2022-08-25 ,  2022-08-30 ,  2022-08-31 ,  South Americaa ,  South Americaa ,1329.0,  Roaad ,  Internaal Fleet ,  Maachinery ,  Medium ,3630.71,11.48,  Delaayed ,1950.11,2300.27,350.16,2,  Yes ,  naan 
  ORD-103802 ,  SHP-503802 ,  CUST-1830 ,  2023-06-19 ,  2023-06-25 ,  2023-06-23 ,  North Americaa ,  North Americaa ,2276.0,  Roaad ,  3rd Paarty Logistics ,  Furniture ,  Low ,245.39,4.74,  Delivered ,204.2,249.09,44.89,5,  Yes ,  naan 
  ORD-103803 ,  SHP-503803 ,  CUST-1627 ,  2023-11-28 ,  2024-03-06 ,  2024-03-06 ,  South Americaa ,  North Americaa ,19664.0,  Seaa ,  3rd Paarty Logistics ,  Perishaables ,  Criticaal ,638.11,2.74,  Delivered ,527.09,731.25,204.16,5,  No ,  Yes 
  ORD-103804 ,  SHP-503804 ,  CUST-1112 ,  2022-08-12 ,  2022-08-31 ,  2022-09-03 ,  Asiaa ,  Asiaa ,3340.0,  Seaa ,  Internaal Fleet ,  Clothing ,  Medium ,105.88,1.0,  Delaayed ,72.93,102.45,29.52,2,  No ,  naan 
  ORD-103805 ,  SHP-503805 ,  CUST-1762 ,  2023-07-05 ,  2023-07-09 ,  2023-07-13 ,  Africaa ,  Africaa ,640.0,  Roaad ,  Internaal Fleet ,  Furniture ,  Medium ,482.21,12.02,  Delaayed ,370.93,485.47,114.54,2,  Yes ,  naan 
  ORD-103806 ,  SHP-503806 ,  CUST-1475 ,  2023-05-01 ,  2023-05-16 ,  2023-05-15 ,  Asiaa ,  Africaa ,9870.0,  Air ,  3rd Paarty Logistics ,  Furniture ,  Low ,148.87,3.29,  Delivered ,600.79,694.46,93.67,5,  Yes ,  Yes 
  ORD-103807 ,  SHP-503807 ,  CUST-1762 ,  2023-02-17 ,  2023-03-04 ,  2023-03-04 ,  Africaa ,  Europe ,9807.0,  Air ,  Internaal Fleet ,  Furniture ,  Low ,159.64,6.27,  Delivered ,632.85,897.45,264.6,4,  No ,  Yes 
  ORD-103808 ,  SHP-503808 ,  CUST-1302 ,  2022-01-31 ,  2022-02-14 ,  naan ,  Europe ,  South Americaa ,8983.0,  Air ,  3rd Paarty Logistics ,  Maachinery ,  Low ,1435.83,4.92,  Caancelled ,1216.23,1538.32,322.09,1,  No ,  Yes 
  ORD-103809 ,  SHP-503809 ,  CUST-1970 ,  2023-04-18 ,  2023-04-22 ,  2023-04-20 ,  Asiaa ,  Asiaa ,899.0,  Roaad ,  Internaal Fleet ,  Clothing ,  Low ,230.95,1.09,  Delivered ,139.86,162.5,22.64,5,  No ,  naan 
  ORD-103810 ,  SHP-503810 ,  CUST-1824 ,  2023-05-29 ,  2023-06-02 ,  2023-06-06 ,  Asiaa ,  Asiaa ,2057.0,  Roaad ,  Internaal Fleet ,  Perishaables ,  Criticaal ,109.08,1.8,  Delaayed ,134.46,187.66,53.2,2,  No ,  naan 
  ORD-103811 ,  SHP-503811 ,  CUST-1117 ,  2022-12-08 ,  2022-12-12 ,  2022-12-11 ,  Asiaa ,  Asiaa ,776.0,  Roaad ,  3rd Paarty Logistics ,  Clothing ,  Medium ,862.95,3.6,  Delivered ,479.07,611.02,131.95,5,  No ,  naan 
  ORD-103812 ,  SHP-503812 ,  CUST-1812 ,  2022-06-14 ,  2022-06-18 ,  2022-06-18 ,  Oceaaniaa ,  Oceaaniaa ,124.0,  Roaad ,  Internaal Fleet ,  Electronics ,  Low ,66.94,1.26,  Delivered ,47.94,57.86,9.92,4,  No ,  naan 
  ORD-103813 ,  SHP-503813 ,  CUST-1160 ,  2022-10-27 ,  2022-10-29 ,  2022-10-28 ,  North Americaa ,  North Americaa ,385.0,  Roaad ,  3rd Paarty Logistics ,  Perishaables ,  Criticaal ,246.96,0.98,  Delivered ,180.72,251.29,70.57,5,  Yes ,  naan 
  ORD-103814 ,  SHP-503814 ,  CUST-1400 ,  2023-03-30 ,  2023-04-01 ,  2023-04-01 ,  Oceaaniaa ,  Oceaaniaa ,853.0,  Roaad ,  Internaal Fleet ,  Clothing ,  High ,153.22,0.61,  Delivered ,124.09,159.74,35.65,5,  Yes ,  naan 
  ORD-103815 ,  SHP-503815 ,  CUST-1197 ,  2023-10-01 ,  2023-10-03 ,  2023-10-08 ,  Africaa ,  Africaa ,904.0,  Roaad ,  3rd Paarty Logistics ,  Perishaables ,  High ,588.39,2.5,  Delaayed ,432.62,576.4,143.78,3,  Yes ,  naan 
  ORD-103816 ,  SHP-503816 ,  CUST-1259 ,  2023-04-26 ,  2023-05-17 ,  2023-05-16 ,  Africaa ,  Europe ,14893.0,  Air ,  Internaal Fleet ,  Electronics ,  Medium ,64.81,0.71,  Delivered ,784.12,1095.37,311.25,5,  Yes ,  Yes 
  ORD-103817 ,  SHP-503817 ,  CUST-1659 ,  2022-03-16 ,  2022-03-18 ,  2022-03-16 ,  Africaa ,  Africaa ,412.0,  Roaad ,  Internaal Fleet ,  Phaarmaaceuticaals ,  Criticaal ,299.06,1.37,  Delivered ,220.24,287.79,67.55,5,  Yes ,  naan 
  ORD-103818 ,  SHP-503818 ,  CUST-1751 ,  2022-11-05 ,  2022-11-09 ,  2022-11-07 ,  North Americaa ,  North Americaa ,2287.0,  Roaad ,  Internaal Fleet ,  Perishaables ,  High ,808.84,13.22,  Delivered ,742.21,878.14,135.93,4,  No ,  naan 
  ORD-103819 ,  SHP-503819 ,  CUST-1046 ,  2022-03-17 ,  2022-03-21 ,  naan ,  Africaa ,  Africaa ,2071.0,  Roaad ,  Internaal Fleet ,  Phaarmaaceuticaals ,  High ,386.11,2.8,  Caancelled ,327.81,471.76,143.95,1,  No ,  naan 
  ORD-103820 ,  SHP-503820 ,  CUST-1986 ,  2023-01-22 ,  2023-04-12 ,  2023-04-10 ,  Oceaaniaa ,  Africaa ,15417.0,  Seaa ,  3rd Paarty Logistics ,  Furniture ,  Medium ,288.55,10.75,  Delivered ,298.05,368.38,70.33,5,  No ,  Yes 
  ORD-103821 ,  SHP-503821 ,  CUST-1398 ,  2022-12-16 ,  2023-01-10 ,  2023-01-13 ,  Oceaaniaa ,  South Americaa ,4569.0,  Seaa ,  3rd Paarty Logistics ,  Maachinery ,  Low ,4700.39,17.77,  Delaayed ,2541.57,3680.89,1139.32,3,  Yes ,  Yes 
  ORD-103822 ,  SHP-503822 ,  CUST-1709 ,  2022-10-02 ,  2022-10-08 ,  2022-10-12 ,  Asiaa ,  Asiaa ,2125.0,  Roaad ,  Internaal Fleet ,  Electronics ,  Medium ,92.45,0.7,  Delaayed ,85.12,98.04,12.92,3,  Yes ,  naan 
  ORD-103823 ,  SHP-503823 ,  CUST-1558 ,  2022-10-28 ,  2022-10-30 ,  2022-10-30 ,  South Americaa ,  South Americaa ,954.0,  Roaad ,  3rd Paarty Logistics ,  Perishaables ,  High ,199.72,2.4,  Delivered ,179.67,232.7,53.03,5,  No ,  naan 
  ORD-103824 ,  SHP-503824 ,  CUST-1077 ,  2022-02-24 ,  2022-03-04 ,  2022-03-07 ,  Europe ,  Europe ,2258.0,  Raail ,  3rd Paarty Logistics ,  Electronics ,  Medium ,86.26,0.83,  Delaayed ,69.52,94.65,25.13,2,  No ,  naan 
  ORD-103825 ,  SHP-503825 ,  CUST-1123 ,  2023-12-12 ,  2024-03-14 ,  2024-03-13 ,  Africaa ,  Europe ,18112.0,  Seaa ,  3rd Paarty Logistics ,  Furniture ,  Low ,29.48,0.39,  Delivered ,72.95,103.73,30.78,4,  No ,  Yes 
  ORD-103826 ,  SHP-503826 ,  CUST-1074 ,  2023-04-05 ,  2023-04-08 ,  2023-04-08 ,  North Americaa ,  North Americaa ,1580.0,  Roaad ,  Internaal Fleet ,  Phaarmaaceuticaals ,  High ,478.3,3.82,  Delivered ,391.35,541.67,150.32,4,  No ,  naan 
  ORD-103827 ,  SHP-503827 ,  CUST-1870 ,  2023-06-25 ,  2023-07-01 ,  2023-07-01 ,  North Americaa ,  North Americaa ,2189.0,  Roaad ,  Internaal Fleet ,  Maachinery ,  Low ,2824.69,8.14,  Delivered ,1526.61,1872.67,346.06,4,  Yes ,  naan 
  ORD-103828 ,  SHP-503828 ,  CUST-1136 ,  2023-07-29 ,  2023-08-06 ,  2023-08-04 ,  Africaa ,  Africaa ,2180.0,  Raail ,  3rd Paarty Logistics ,  Electronics ,  Low ,11.92,0.14,  Delivered ,24.79,30.32,5.53,4,  No ,  naan 
  ORD-103829 ,  SHP-503829 ,  CUST-1601 ,  2023-10-23 ,  2023-10-25 ,  2023-10-24 ,  South Americaa ,  South Americaa ,412.0,  Roaad ,  3rd Paarty Logistics ,  Phaarmaaceuticaals ,  Criticaal ,325.68,1.25,  Delivered ,236.01,296.66,60.65,5,  Yes ,  naan 
